name,SMILES,herb,PC1,PC2,PC3,PC4,PC5
buthiuron,CCCCS(=O)(=O)C1=NN=C(S1)N(C)C(=O)NC,1,-2.3169068194183167,-0.47853800265131446,-0.15397058249812098,-0.4333471428306044,1.8417156182483734
carbasulam,COC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC(=O)OC,1,-1.6138099230228395,-0.9762701164665275,-2.3055246192963574,0.20708345877143508,1.0914268629063657
CDEA,CCCCC(CC)CP(=O)(CC(CC)CCCC)OCC,1,-1.449473582265961,-1.2229236431746804,-1.5777734241791546,1.32428298378696,0.32403008466470645
CEPC,C1=CC(=CC(=C1)Cl)NC(=O)OCCCl,1,-2.0679438439247284,-0.3301320118659189,-1.3441831097247816,-0.7631834915214578,0.5211770301765773
chlorazifop,CC(C(=O)O)OC1=CC=C(C=C1)OC2=C(C=C(C=N2)Cl)Cl,1,-1.9707336696001763,-0.6315078373945205,-1.3182566529515614,-0.10297195251366087,-0.6235910930905992
chloreturon,CCOC1=C(C=C(C=C1)NC(=O)N(C)C)Cl,1,-2.47194761896051,-0.7405985860711518,-2.4009206555519933,-0.6755497181210407,0.08381549884014013
chlornidine,CC1=CC(=C(C(=C1)[N+](=O)[O-])N(CCCl)CCCl)[N+](=O)[O-],1,-2.163971634274204,-1.1190250741296295,-2.1829569195498344,0.9912762455164539,0.7951860236477637
chloroxynil,C1=C(C=C(C(=C1Cl)O)Cl)C#N,1,-2.173197697670185,-0.9984508077647749,-0.32715018606343466,-0.492577728735865,-0.870641768997692
cloprop,CC(C(=O)O)OC1=CC(=CC=C1)Cl,1,-2.0640587528432444,-0.3972677702378416,-1.4908273531547014,-1.0254463924350625,-1.0866276794691117
CPPC,CC(CCl)OC(=O)NC1=CC(=CC=C1)Cl,1,-1.3592461052125957,-0.4568685154788382,-1.5022407094143655,-0.3108254191720401,-0.09713868471966247
cyanatryn,CCNC1=NC(=NC(=N1)SC)NC(C)(C)C#N,1,-2.393780997859387,-0.49147693394810726,-2.3867927982658426,-0.08911263262260288,1.3272611316644543
di-allate,CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl,1,-1.643208647913719,-0.8323198127688471,-0.3137789141489954,-0.6369704799969157,-0.36852706470167235
dichlorprop-P,CC(C(=O)O)OC1=C(C=C(C=C1)Cl)Cl,1,-1.6642661587183725,-0.620809520335518,-2.2322278171461107,-0.3518946482263313,-0.5182916654185805
diethamquat,CCN(CC)C(=O)C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)CC(=O)N(CC)CC,1,-1.0751011948201665,-1.089665241678376,-1.463984530910892,0.8386412684194371,0.020459002964313404
dimethenamid-P,CC1=CSC(=C1N(C(C)COC)C(=O)CCl)C,1,-1.8017981778112335,-1.195696487460401,-1.7491399387828095,1.0706061663364537,0.7229410531264983
dimexano,COC(=S)SSC(=S)OC,1,-1.814650992598783,-0.9310516747877781,-1.5225042403265094,0.10673764603900393,1.0378303916967437
dimidazon,COC1=C(C(=O)N(N=C1)C2=CC=CC=C2)OC,1,-0.19781400333245863,-0.081940622763678,-0.7877193726498379,0.5172738689573105,0.6872374187042672
dinofenate,CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])OC(=O)OC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],1,-1.6362509671191516,-0.06452530035841939,-2.210392420773925,0.9533724477248423,-0.5717495721966152
dinoprop,CC1=C(C(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O)C(C)C,1,-1.2690643563568478,-1.1936333756997002,-0.039305092608327215,2.64812100635527,-0.5755560648291128
dipropalin,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C)[N+](=O)[O-],1,-1.8753215271740662,-1.4687283108254827,-2.2393244002217956,1.4146594711959581,0.0304134074600477
epronaz,CCCN(CC)C(=O)N1C=NC(=N1)S(=O)(=O)CCC,1,-2.088887931642585,-0.8481255592404683,-1.33735592491355,0.7259774990011717,1.6883165683596857
erlujixiancaoan,CCCC(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,1,-1.864212792424087,0.7303276453685135,-1.7193180901711214,-0.5190592318407776,-0.5380525189590063
ethachlor,CCC1=CC=CC=C1N(COCC)C(=O)CCl,1,-1.4961414996078037,-0.9880295367116584,-2.044336117636644,-0.16999167897492432,0.2961765637166664
ethiolate,CCN(CC)C(=O)SCC,1,-1.9545315030124424,-1.034804909661422,-1.7625049633931944,0.41591275163122177,0.34794278100622833
ethoxyfen,CC(C(=O)O)OC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)Cl,1,-2.3850189356999896,-0.8403711207188015,-1.8102507760488684,-1.5689819392925561,-1.7892052680136843
etnipromid,CCCCCCOC(=O)C(C)OC1=C(C=CC(=C1)OC2=CC=C(C=C2)Br)[N+](=O)[O-],1,-0.9179434117678111,-1.4466556819220506,0.0012087345165556554,-0.4135511831459622,-2.967627549559658
fenasulam,CC1=C(C=CC(=C1)Cl)OCC(=O)NC2=CC=C(C=C2)S(=O)(=O)NC(=O)OC,1,-1.591478619330589,-1.022163765778716,-3.198185542874572,-0.053030066123371425,1.1611033452717499
fenoxaprop-P,CC(C(=O)O)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl,1,-1.6322969701681724,-0.5987229767213715,-1.1675628189785874,-1.1245532545669144,-0.299341096635437
fluazifop-P,CC(C(=O)O)OC1=CC=C(C=C1)OC2=NC=C(C=C2)C(F)(F)F,1,-2.1165043980409246,-0.7017291049492802,-2.060897902606593,-0.8262127625011575,-1.200709024276493
fluazolate,CC(C)OC(=O)C1=C(C=C(C(=C1)C2=NN(C(=C2Br)C(F)(F)F)C)F)Cl,1,-2.2466677155839245,-0.045716678843239746,1.2523156066016154,1.8565126502723353,1.0999053545345276
flufenican,C1=CC=C(C=C1)NC(=O)C2=C(N=CC=C2)OC3=CC=CC(=C3)C(F)(F)F,1,-2.6869303083371667,-0.615766709738318,-1.5158804978490337,-1.2464559933235675,-1.1176224012540472
flufenpyr,CC1=C(C=NN(C1=O)C2=CC(=C(C=C2F)Cl)OCC(=O)O)C(F)(F)F,1,-1.081987675237865,-0.6622871835657542,-0.8910826588181097,-0.0014861595463441695,-0.7227933343466998
flupropacil,CC(C)OC(=O)C1=C(C=CC(=C1)N2C(=O)C=C(N(C2=O)C)C(F)(F)F)Cl,1,-0.7735425425970512,0.31814618517611654,-0.06130456828800022,0.8539914113100867,-0.04831716670768059
fucaojing,CC(C)NC1=NC(=NC(=N1)SC(F)F)NC(C)C,1,-1.4479813891181113,-0.6835703027133662,-1.674178691545544,0.7284460790917643,0.5732530943271064
furyloxyfen,C1COCC1OC2=C(C=CC(=C2)OC3=C(C=C(C=C3)C(F)(F)F)Cl)[N+](=O)[O-],1,-2.14250501193538,-1.1280415087031284,-0.09549422718850731,1.710202840750626,-2.3237582111440336
